location,date,n.weather,d.weather,growth_stage,plot_id,rep.block,treatment,row,sample,n.absent,n.partial,n.predated,d.absent,d.partial,d.predated,to.predated
TX,6/18/2021,26.6,na,R3,204,2,2,6,4172,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,204,2,2,6,4173,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,204,2,2,6,4174,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,204,2,2,11,4175,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,204,2,2,11,4176,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,204,2,2,11,4177,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,6,4178,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,6,4179,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,6,4180,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,11,4181,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,11,4182,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,301,3,3,11,4183,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,6,4184,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,6,4185,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,6,4186,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,11,4187,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,11,4188,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,302,3,4,11,4189,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,6,4190,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,6,4191,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,6,4192,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,11,4193,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,11,4194,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,303,3,2,11,4195,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,6,4196,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,6,4197,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,6,4198,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,11,4199,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,11,4200,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,304,3,1,11,4201,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,6,4202,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,6,4203,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,6,4204,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,11,4205,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,11,4206,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,401,4,1,11,4207,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,6,4208,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,6,4209,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,6,4210,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,11,4211,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,11,4212,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,402,4,2,11,4213,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,6,4214,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,6,4215,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,6,4216,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,11,4217,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,11,4218,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,403,4,4,11,4219,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,6,4220,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,6,4221,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,6,4222,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,11,4223,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,11,4224,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,404,4,3,11,4225,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,6,4226,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,6,4227,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,6,4228,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,11,4229,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,11,4230,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,501,5,2,11,4231,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,6,4232,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,6,4233,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,6,4234,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,11,4235,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,11,4236,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,502,5,3,11,4237,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,6,4238,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,6,4239,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,6,4240,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,11,4241,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,11,4242,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,503,5,1,11,4243,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,6,4244,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,6,4245,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,6,4246,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,11,4247,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,11,4248,1,1,1,1,1,na,1
TX,6/18/2021,26.6,na,R3,504,5,4,11,4249,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,101,1,4,6,4250,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,101,1,4,6,4251,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,101,1,4,6,4252,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,101,1,4,11,4253,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,101,1,4,11,4254,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,101,1,4,11,4255,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,102,1,1,6,4256,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,102,1,1,6,4257,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,102,1,1,6,4258,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,102,1,1,11,4259,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,102,1,1,11,4260,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,102,1,1,11,4261,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,6,4262,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,6,4263,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,6,4264,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,11,4265,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,11,4266,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,103,1,3,11,4267,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,104,1,2,6,4268,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,104,1,2,6,4269,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,104,1,2,6,4270,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,104,1,2,11,4271,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,104,1,2,11,4272,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,104,1,2,11,4273,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,6,4274,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,6,4275,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,6,4276,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,11,4277,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,11,4278,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,201,2,3,11,4279,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,6,4280,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,6,4281,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,6,4282,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,11,4283,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,11,4284,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,202,2,4,11,4285,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,203,2,2,6,4286,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,203,2,2,6,4287,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,203,2,2,6,4288,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,203,2,2,11,4289,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,203,2,2,11,4290,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,203,2,2,11,4291,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,204,2,1,6,4292,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,204,2,1,6,4293,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,204,2,1,6,4294,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,204,2,1,11,4295,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,204,2,1,11,4296,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,204,2,1,11,4297,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,301,3,1,6,4298,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,301,3,1,6,4299,0,0,0,0,1,1,1
VT,6/9/2021,23,23,V3,301,3,1,6,4300,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,301,3,1,11,4301,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,301,3,1,11,4302,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,301,3,1,11,4303,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,302,3,2,6,4304,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,302,3,2,6,4305,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,302,3,2,6,4306,0,0,0,0,1,1,1
VT,6/9/2021,23,23,V3,302,3,2,11,4307,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,302,3,2,11,4308,0,0,0,0,1,1,1
VT,6/9/2021,23,23,V3,302,3,2,11,4309,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,303,3,4,6,4310,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,303,3,4,6,4311,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,303,3,4,6,4312,0,0,0,0,1,1,1
VT,6/9/2021,23,23,V3,303,3,4,11,4313,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,303,3,4,11,4314,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,303,3,4,11,4315,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,6,4316,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,6,4317,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,6,4318,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,11,4319,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,11,4320,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,304,3,3,11,4321,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,401,4,2,6,4322,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,401,4,2,6,4323,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,401,4,2,6,4324,0,0,0,0,1,1,1
VT,6/9/2021,23,23,V3,401,4,2,11,4325,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,401,4,2,11,4326,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,401,4,2,11,4327,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,6,4328,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,6,4329,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,6,4330,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,11,4331,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,11,4332,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,402,4,1,11,4333,0,1,1,0,0,na,1
VT,6/9/2021,23,23,V3,403,4,3,6,4334,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,403,4,3,6,4335,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,403,4,3,6,4336,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,403,4,3,11,4337,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,403,4,3,11,4338,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,403,4,3,11,4339,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,404,4,4,6,4340,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,404,4,4,6,4341,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,404,4,4,6,4342,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,404,4,4,11,4343,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,404,4,4,11,4344,0,0,0,0,0,0,0
VT,6/9/2021,23,23,V3,404,4,4,11,4345,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,6,4346,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,6,4347,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,6,4348,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,11,4349,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,11,4350,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,501,5,4,11,4351,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,6,4352,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,6,4353,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,6,4354,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,11,4355,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,11,4356,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,502,5,3,11,4357,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,503,5,2,6,4358,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,503,5,2,6,4359,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,503,5,2,6,4360,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,503,5,2,11,4361,0,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,503,5,2,11,4362,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,503,5,2,11,4363,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,504,5,1,6,4364,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,504,5,1,6,4365,0,1,1,0,1,na,1
VT,6/9/2021,23,23,V3,504,5,1,6,4366,0,1,1,0,0,na,1
VT,6/9/2021,23,23,V3,504,5,1,11,4367,1,1,1,1,1,na,1
VT,6/9/2021,23,23,V3,504,5,1,11,4368,0,0,0,1,1,1,1
VT,6/9/2021,23,23,V3,504,5,1,11,4369,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,101,1,4,6,4370,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,101,1,4,6,4371,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,101,1,4,6,4372,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,101,1,4,11,4373,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,101,1,4,11,4374,0,0,0,0,1,1,1
VT,6/19/2021,21,21,V5,101,1,4,11,4375,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,102,1,1,6,4376,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,102,1,1,6,4377,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,102,1,1,6,4378,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,102,1,1,11,4379,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,102,1,1,11,4380,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,102,1,1,11,4381,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,103,1,3,6,4382,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,103,1,3,6,4383,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,103,1,3,6,4384,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,103,1,3,11,4385,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,103,1,3,11,4386,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,103,1,3,11,4387,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,6,4388,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,6,4389,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,6,4390,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,11,4391,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,11,4392,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,104,1,2,11,4393,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,201,2,3,6,4394,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,201,2,3,6,4395,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,201,2,3,6,4396,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,201,2,3,11,4397,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,201,2,3,11,4398,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,201,2,3,11,4399,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,202,2,4,6,4400,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,202,2,4,6,4401,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,202,2,4,6,4402,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,202,2,4,11,4403,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,202,2,4,11,4404,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,202,2,4,11,4405,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,203,2,2,6,4406,0,0,0,0,1,1,1
VT,6/19/2021,21,21,V5,203,2,2,6,4407,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,203,2,2,6,4408,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,203,2,2,11,4409,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,203,2,2,11,4410,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,203,2,2,11,4411,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,204,2,1,6,4412,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,204,2,1,6,4413,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,204,2,1,6,4414,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,204,2,1,11,4415,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,204,2,1,11,4416,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,204,2,1,11,4417,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,301,3,1,6,4418,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,301,3,1,6,4419,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,301,3,1,6,4420,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,301,3,1,11,4421,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,301,3,1,11,4422,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,301,3,1,11,4423,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,302,3,2,6,4424,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,302,3,2,6,4425,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,302,3,2,6,4426,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,302,3,2,11,4427,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,302,3,2,11,4428,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,302,3,2,11,4429,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,303,3,4,6,4430,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,303,3,4,6,4431,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,303,3,4,6,4432,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,303,3,4,11,4433,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,303,3,4,11,4434,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,303,3,4,11,4435,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,304,3,3,6,4436,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,304,3,3,6,4437,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,304,3,3,6,4438,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,304,3,3,11,4439,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,304,3,3,11,4440,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,304,3,3,11,4441,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,401,4,2,6,4442,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,401,4,2,6,4443,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,401,4,2,6,4444,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,401,4,2,11,4445,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,401,4,2,11,4446,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,401,4,2,11,4447,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,402,4,1,6,4448,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,402,4,1,6,4449,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,402,4,1,6,4450,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,402,4,1,11,4451,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,402,4,1,11,4452,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,402,4,1,11,4453,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,403,4,3,6,4454,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,403,4,3,6,4455,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,403,4,3,6,4456,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,403,4,3,11,4457,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,403,4,3,11,4458,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,403,4,3,11,4459,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,404,4,4,6,4460,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,404,4,4,6,4461,0,0,0,0,1,1,1
VT,6/19/2021,21,21,V5,404,4,4,6,4462,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,404,4,4,11,4463,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,404,4,4,11,4464,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,404,4,4,11,4465,0,0,0,0,1,1,1
VT,6/19/2021,21,21,V5,501,5,4,6,4466,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,501,5,4,6,4467,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,501,5,4,6,4468,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,501,5,4,11,4469,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,501,5,4,11,4470,0,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,501,5,4,11,4471,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,502,5,3,6,4472,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,502,5,3,6,4473,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,502,5,3,6,4474,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,502,5,3,11,4475,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,502,5,3,11,4476,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,502,5,3,11,4477,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,503,5,2,6,4478,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,503,5,2,6,4479,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,503,5,2,6,4480,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,503,5,2,11,4481,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,503,5,2,11,4482,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,503,5,2,11,4483,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,504,5,1,6,4484,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,504,5,1,6,4485,0,0,0,0,0,0,0
VT,6/19/2021,21,21,V5,504,5,1,6,4486,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,504,5,1,11,4487,1,1,1,1,1,na,1
VT,6/19/2021,21,21,V5,504,5,1,11,4488,0,0,0,1,1,1,1
VT,6/19/2021,21,21,V5,504,5,1,11,4489,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,6,4490,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,6,4491,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,6,4492,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,11,4493,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,11,4494,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,101,1,4,11,4495,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,102,1,1,6,4496,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,102,1,1,6,4497,1,1,1,1,1,na,1
VT,8/24/2021,22.2,na,R3,102,1,1,6,4498,1,1,1,1,1,na,1
